Path results for file: set6.dat
460,498
461,499
462,500
463,501
463,502
463,503
463,504
464,505
465,506
466,507
467,508
468,509
468,510
468,511
469,512
470,513
471,514
472,515
473,516
474,517
475,518
476,519
477,520
478,521
479,522
479,523
479,524
479,525
479,526
479,527
479,528
479,529
479,530
479,531
480,532
480,533
480,534
481,535
482,536
483,536
484,536
485,536
486,536
487,536
488,536
489,536
490,536
491,536
492,536
493,536
494,536
495,536
496,536
497,536
498,536
499,536
500,536
501,536
502,536
503,536
504,536
505,536
506,536
507,536
508,536
509,536
510,536
511,536
512,536
513,536
514,536
515,536
516,536
517,536
518,536
519,536
520,536
521,536
522,536
523,536
524,536
525,536
526,536
527,536
528,536
529,536
530,536
531,536
532,536
533,536
534,537
535,537
536,537
537,537
538,537
539,537
540,537
541,537
542,537
543,537
544,537
545,537
546,537
547,537
548,537
549,537
550,537
551,537
552,537
553,537
554,537
555,537
556,537
557,537
558,537
559,537
560,537
561,537
562,537
563,537
564,537
565,537
566,537
567,537
568,537
569,537
570,537
571,537
572,537
573,537
574,537
575,537
576,537
577,537
578,537
579,537
580,537
581,537
582,537
583,537
584,537
585,537
586,537
587,537
588,537
589,537
590,537
591,537
592,537
593,537
594,537
595,537
596,537
597,537
598,537
599,537
600,537
601,537
602,537
603,537
604,537
605,537
606,537
607,537
608,537
609,537
610,537
611,537
612,537
613,537
614,537
615,537
616,537
617,537
618,537
619,537
620,537
621,537
622,537
623,537
624,537
625,537
626,537
627,537
628,537
629,537
630,538
631,538
632,538
633,538
634,538
635,539
636,539
637,539
638,539
639,539
640,539
641,539
642,539
643,539
644,539
645,539
646,539
647,539
648,539
649,539
650,539
651,539
652,539
653,539
654,539
655,539
656,539
657,539
658,539
659,539
660,539
661,539
662,539
663,539
664,539
665,539
666,539
667,539
668,539
669,539
670,539
671,539
672,539
673,539
674,539
675,539
676,539
677,539
678,539
679,539
680,539
681,539
682,539
683,539
684,539
685,539
686,539
687,539
688,539
689,539
690,539
691,539
692,539
693,539
694,539
695,539
696,539
697,539
698,539
699,539
700,539
701,539
702,539
703,539
704,539
705,539
706,539
707,539
708,539
709,538
710,537
711,536
712,535
713,534
714,533
715,532
716,531
717,530
718,529
718,528
719,527
719,526
719,525
719,524
720,523
720,522
720,521
720,520
720,519
721,518
721,517
721,516
721,515
721,514
722,513
722,512
722,511
722,510
722,509
723,508
723,507
723,506
723,505
724,504
724,503
724,502
724,501
724,500
725,499
725,498
725,497
725,496
725,495
726,494
726,493
726,492
726,491
727,490
727,489
727,488
727,487
727,486
728,485
728,484
728,483
728,482
728,481
729,480
729,479
729,478
729,477
729,476
730,475
730,474
730,473
730,472
731,471
731,470
731,469
731,468
731,467
732,466
732,465
732,464
732,463
732,462
733,461
733,460
733,459
733,458
734,457
734,456
734,455
734,454
734,453
735,452
735,451
735,450
735,449
735,448
736,447
736,446
736,445
736,444
736,443
737,442
737,441
737,440
737,439
738,438
738,437
738,436
738,435
738,434
739,433
739,432
739,431
739,430
739,429
740,428
740,427
740,426
740,425
741,424
741,423
741,422
741,421
741,420
742,419
742,418
742,417
742,416
742,415
743,414
743,413
743,412
743,411
743,410
744,409
744,408
744,407
744,406
745,405
745,404
745,403
745,402
745,401
746,400
746,399
746,398
747,397
748,396
749,395
750,394
751,393
752,392
753,391
754,390
755,389
756,388
757,387
758,386
759,385
760,384
761,383
762,382
763,381
764,380
765,379
766,378
767,377
768,376
769,375
770,374
771,373
772,372
773,371
774,370
775,370
776,370
777,370
778,370
779,370
780,370
781,370
782,370
783,370
784,370
785,370
786,370
787,370
788,370
789,370
790,370
791,370
792,370
793,370
794,370
795,370
796,370
797,370
798,370
799,370
800,370
801,370
802,370
803,370
804,370
805,370
806,370
807,370
808,370
809,370
810,370
811,370
812,370
813,370
814,370
815,370
816,370
817,370
818,370
819,370
820,370
821,370
822,370
823,370
824,370
825,370
826,370
827,370
828,370
829,370
